PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
369,33.31062136,130.2927576,24.672,57604.688,-47283.7,2,5030,23,29
370,33.31062249,130.2927569,24.674,57605.037,-47283.894,2,5030,23,29
371,33.31062332,130.2927561,24.674,57605.292,-47284.103,2,5030,23,29
372,33.31064725,130.292728,24.677,57612.7,-47291.308,2,5030,23,29
373,33.31064808,130.2927268,24.676,57612.957,-47291.613,2,5030,23,29
374,33.31064869,130.2927254,24.674,57613.148,-47291.964,2,5030,23,29
375,33.31064907,130.292724,24.671,57613.266,-47292.346,2,5030,23,29
376,33.31064919,130.2927224,24.671,57613.305,-47292.743,2,5030,23,29
377,33.31064906,130.2927209,24.674,57613.265,-47293.141,2,5030,23,29
378,33.31064866,130.2927194,24.679,57613.146,-47293.522,2,5030,23,29
379,33.31064803,130.292718,24.683,57612.954,-47293.873,2,5030,23,29
380,33.31064731,130.292717,24.686,57612.732,-47294.143,2,5030,23,29
381,33.31056171,130.2927292,24.785,57586.347,-47291.113,2,5030,23,29
382,33.31055943,130.2927283,24.802,57585.645,-47291.373,2,5030,23,29
383,33.31055707,130.2927276,24.818,57584.92,-47291.555,2,5030,23,29
384,33.31055467,130.2927272,24.832,57584.179,-47291.66,2,5030,23,29
385,33.31055224,130.2927271,24.844,57583.431,-47291.684,2,5030,23,29
386,33.31054982,130.2927273,24.853,57582.685,-47291.629,2,5030,23,29
387,33.31054743,130.2927278,24.86,57581.949,-47291.495,2,5030,23,29
388,33.31054511,130.2927287,24.865,57581.232,-47291.282,2,5030,23,29
389,33.31054287,130.2927298,24.87,57580.541,-47290.995,2,5030,23,29
390,33.31054075,130.2927312,24.873,57579.886,-47290.635,2,5030,23,29
391,33.31053876,130.2927329,24.876,57579.272,-47290.207,2,5030,23,29
392,33.31053694,130.2927348,24.877,57578.707,-47289.717,2,5030,23,29
393,33.31053529,130.2927369,24.876,57578.198,-47289.168,2,5030,23,29
394,33.31053397,130.292739,24.873,57577.788,-47288.625,2,5030,23,29
395,33.3105142,130.2927741,24.845,57571.653,-47279.613,2,5030,23,29
396,33.31051359,130.2927755,24.845,57571.462,-47279.262,2,5030,23,29
397,33.31051321,130.2927769,24.843,57571.345,-47278.88,2,5030,23,29
398,33.31051309,130.2927785,24.839,57571.306,-47278.483,2,5030,23,29
399,33.31051323,130.29278,24.837,57571.347,-47278.085,2,5030,23,29
400,33.31051362,130.2927815,24.833,57571.466,-47277.704,2,5030,23,29
401,33.31051425,130.2927828,24.829,57571.658,-47277.354,2,5030,23,29
402,33.3105148,130.2927837,24.826,57571.827,-47277.142,2,5030,23,29
403,33.31060459,130.2926951,24.83,57599.598,-47299.864,2,5030,23,29
404,33.31060231,130.2926923,24.841,57598.899,-47300.579,2,5030,23,29
405,33.31060131,130.2926913,24.845,57598.593,-47300.836,2,5030,23,29
406,33.31060016,130.2926906,24.849,57598.241,-47301.026,2,5030,23,29
407,33.31059892,130.2926902,24.853,57597.859,-47301.143,2,5030,23,29
408,33.31059763,130.29269,24.854,57597.462,-47301.181,2,5030,23,29
409,33.31059634,130.2926902,24.854,57597.064,-47301.14,2,5030,23,29
410,33.31059511,130.2926907,24.853,57596.683,-47301.021,2,5030,23,29
411,33.31059397,130.2926914,24.852,57596.333,-47300.828,2,5030,23,29
412,33.31059313,130.2926922,24.85,57596.071,-47300.612,2,5030,23,29
413,33.31056171,130.2927292,24.785,57586.347,-47291.113,2,5030,23,29
414,33.31069491,130.2926613,24.751,57627.466,-47308.443,2,5030,23,29
415,33.31069591,130.2926623,24.749,57627.773,-47308.188,2,5030,23,29
416,33.31069705,130.292663,24.748,57628.125,-47307.998,2,5030,23,29
417,33.3106983,130.2926635,24.747,57628.507,-47307.883,2,5030,23,29
418,33.31069959,130.2926636,24.748,57628.905,-47307.845,2,5030,23,29
419,33.31070088,130.2926634,24.749,57629.302,-47307.888,2,5030,23,29
420,33.31070211,130.2926629,24.75,57629.683,-47308.008,2,5030,23,29
421,33.31070324,130.2926622,24.753,57630.033,-47308.202,2,5030,23,29
422,33.31070406,130.2926614,24.754,57630.287,-47308.411,2,5030,23,29
423,33.31072203,130.2926403,24.768,57635.847,-47313.818,2,5030,23,29
424,33.31072324,130.2926387,24.769,57636.223,-47314.24,2,5030,23,29
425,33.31072425,130.2926368,24.771,57636.536,-47314.711,2,5030,23,29
426,33.31072503,130.2926349,24.773,57636.78,-47315.221,2,5030,23,29
427,33.31072557,130.2926328,24.775,57636.949,-47315.76,2,5030,23,29
428,33.31072586,130.2926306,24.776,57637.041,-47316.318,2,5030,23,29
429,33.31072589,130.2926284,24.777,57637.053,-47316.883,2,5030,23,29
430,33.31072566,130.2926262,24.778,57636.985,-47317.444,2,5030,23,29
431,33.31072518,130.2926241,24.779,57636.839,-47317.99,2,5030,23,29
432,33.31072445,130.2926221,24.779,57636.617,-47318.511,2,5030,23,29
433,33.31072349,130.2926202,24.78,57636.324,-47318.994,2,5030,23,29
434,33.31072232,130.2926186,24.78,57635.966,-47319.432,2,5030,23,29
435,33.31072214,130.2926183,24.78,57635.911,-47319.489,2,5030,23,29
436,33.31069163,130.2925816,24.769,57626.558,-47329.007,2,5030,23,29
437,33.31069109,130.2925812,24.773,57626.393,-47329.118,2,5030,23,29
438,33.31069046,130.2925811,24.776,57626.198,-47329.156,2,5030,23,29
439,33.31068983,130.2925812,24.777,57626.003,-47329.115,2,5030,23,29
440,33.31068934,130.2925816,24.778,57625.852,-47329.014,2,5030,23,29
441,33.31068876,130.2925823,24.777,57625.671,-47328.838,2,5030,23,29
442,33.31068829,130.2925831,24.776,57625.527,-47328.641,2,5030,23,29
443,33.31068805,130.292584,24.774,57625.453,-47328.408,2,5030,23,29
444,33.31068808,130.2925849,24.77,57625.458,-47328.164,2,5030,23,29
445,33.31068835,130.2925858,24.763,57625.541,-47327.935,2,5030,23,29
446,33.31068873,130.2925864,24.757,57625.659,-47327.777,2,5030,23,29
447,33.31069274,130.2925913,24.747,57626.886,-47326.521,2,5030,23,29
448,33.31044072,130.2930728,24.316,57548.637,-47202.634,2,5030,23,29
449,33.31043379,130.293081,24.868,57546.492,-47200.536,2,5030,23,29
450,33.31046266,130.2931159,24.227,57555.342,-47191.486,2,5030,23,29
451,33.31046959,130.2931077,24.232,57557.487,-47193.584,2,5030,23,29
452,33.31048517,130.2931266,24.196,57562.263,-47188.7,2,5030,23,29
453,33.31048273,130.2931294,24.18,57561.51,-47187.964,2,5030,23,29
454,33.31048105,130.2931312,24.166,57560.988,-47187.509,2,5030,23,29
455,33.3104792,130.2931327,24.152,57560.417,-47187.117,2,5030,23,29
456,33.31047721,130.293134,24.147,57559.804,-47186.794,2,5030,23,29
457,33.31047512,130.293135,24.142,57559.158,-47186.544,2,5030,23,29
458,33.31047295,130.2931357,24.143,57558.488,-47186.369,2,5030,23,29
459,33.31047072,130.2931361,24.147,57557.802,-47186.273,2,5030,23,29
460,33.31046848,130.2931361,24.151,57557.11,-47186.257,2,5030,23,29
461,33.31046624,130.2931359,24.157,57556.42,-47186.32,2,5030,23,29
462,33.31046404,130.2931354,24.165,57555.743,-47186.463,2,5030,23,29
463,33.3104619,130.2931345,24.173,57555.086,-47186.683,2,5030,23,29
464,33.31045986,130.2931334,24.183,57554.459,-47186.977,2,5030,23,29
465,33.31045794,130.293132,24.197,57553.87,-47187.341,2,5030,23,29
466,33.31045617,130.2931303,24.212,57553.327,-47187.771,2,5030,23,29
467,33.31045458,130.2931285,24.229,57552.837,-47188.26,2,5030,23,29
468,33.31045388,130.2931275,24.256,57552.623,-47188.514,2,5030,23,29
469,33.31040127,130.2930495,26.763,57536.515,-47208.726,2,5030,23,29
470,33.31039907,130.293046,26.87,57535.842,-47209.635,2,5030,23,29
471,33.31039709,130.2930423,26.971,57535.235,-47210.59,2,5030,23,29
472,33.31039532,130.2930384,27.07,57534.696,-47211.585,2,5030,23,29
473,33.31039379,130.2930344,27.161,57534.23,-47212.615,2,5030,23,29
474,33.3103925,130.2930303,27.18,57533.837,-47213.676,2,5030,23,29
475,33.31039145,130.2930261,27.191,57533.52,-47214.762,2,5030,23,29
476,33.31039066,130.2930218,27.13,57533.281,-47215.867,2,5030,23,29
477,33.31039012,130.2930175,27.066,57533.12,-47216.987,2,5030,23,29
478,33.31038984,130.2930131,26.988,57533.039,-47218.115,2,5030,23,29
479,33.31038982,130.2930088,26.871,57533.038,-47219.246,2,5030,23,29
480,33.31039005,130.2930044,26.75,57533.116,-47220.375,2,5030,23,29
481,33.31039055,130.293,26.627,57533.275,-47221.495,2,5030,23,29
482,33.3103913,130.2929957,26.528,57533.512,-47222.601,2,5030,23,29
483,33.3103923,130.2929915,26.42,57533.826,-47223.688,2,5030,23,29
484,33.31039356,130.2929874,26.307,57534.217,-47224.749,2,5030,23,29
485,33.31039505,130.2929834,26.191,57534.681,-47225.781,2,5030,23,29
486,33.31039677,130.2929795,26.071,57535.218,-47226.777,2,5030,23,29
487,33.31039852,130.2929762,26.003,57535.76,-47227.639,2,5030,23,29
488,33.31045455,130.2928759,24.767,57553.148,-47253.443,2,5030,23,29
489,33.31045579,130.2928739,24.762,57553.534,-47253.944,2,5030,23,29
490,33.31045723,130.2928722,24.76,57553.979,-47254.392,2,5030,23,29
491,33.31045885,130.2928706,24.753,57554.478,-47254.781,2,5030,23,29
492,33.31046061,130.2928694,24.74,57555.022,-47255.103,2,5030,23,29
493,33.31046248,130.2928684,24.722,57555.602,-47255.354,2,5030,23,29
494,33.31046445,130.2928677,24.7,57556.209,-47255.53,2,5030,23,29
495,33.31046648,130.2928673,24.674,57556.834,-47255.628,2,5030,23,29
496,33.31046853,130.2928672,24.655,57557.466,-47255.646,2,5030,23,29
497,33.31047057,130.2928675,24.643,57558.095,-47255.585,2,5030,23,29
498,33.31047258,130.292868,24.633,57558.711,-47255.444,2,5030,23,29
499,33.31047451,130.2928688,24.633,57559.305,-47255.227,2,5030,23,29
500,33.31047633,130.2928699,24.632,57559.866,-47254.937,2,5030,23,29
501,33.31047803,130.2928713,24.63,57560.387,-47254.578,2,5030,23,29
502,33.31047967,130.2928731,24.627,57560.889,-47254.125,2,5030,23,29
503,33.31048912,130.2928846,24.604,57563.786,-47251.129,2,5030,23,29
504,33.31049052,130.2928866,24.6,57564.217,-47250.625,2,5030,23,29
505,33.31049173,130.2928887,24.596,57564.585,-47250.074,2,5030,23,29
506,33.31049271,130.292891,24.585,57564.884,-47249.482,2,5030,23,29
507,33.31049345,130.2928934,24.574,57565.109,-47248.858,2,5030,23,29
508,33.31049394,130.2928959,24.561,57565.257,-47248.212,2,5030,23,29
509,33.31049418,130.2928985,24.549,57565.327,-47247.552,2,5030,23,29
510,33.31049415,130.292901,24.538,57565.317,-47246.889,2,5030,23,29
511,33.31049387,130.2929036,24.528,57565.227,-47246.232,2,5030,23,29
512,33.31049333,130.2929061,24.518,57565.058,-47245.591,2,5030,23,29
513,33.31049255,130.2929085,24.511,57564.814,-47244.975,2,5030,23,29
514,33.31049153,130.2929107,24.506,57564.497,-47244.392,2,5030,23,29
515,33.31049029,130.2929128,24.5,57564.113,-47243.852,2,5030,23,29
516,33.31048885,130.2929147,24.494,57563.666,-47243.362,2,5030,23,29
517,33.31048872,130.2929149,24.493,57563.624,-47243.321,2,5030,23,29
518,33.31042789,130.2929847,24.567,57544.798,-47225.407,2,5030,23,29
519,33.3104256,130.2929875,24.605,57544.087,-47224.676,2,5030,23,29
520,33.31042349,130.2929906,24.63,57543.436,-47223.891,2,5030,23,29
521,33.3104216,130.2929938,24.719,57542.849,-47223.058,2,5030,23,29
522,33.31041993,130.2929972,24.766,57542.328,-47222.181,2,5030,23,29
523,33.31041848,130.2930008,24.794,57541.878,-47221.266,2,5030,23,29
524,33.31041727,130.2930044,24.804,57541.501,-47220.319,2,5030,23,29
525,33.31041631,130.2930082,24.796,57541.2,-47219.345,2,5030,23,29
526,33.31041559,130.2930121,24.797,57540.975,-47218.35,2,5030,23,29
527,33.31041514,130.293016,24.901,57540.829,-47217.341,2,5030,23,29
528,33.31041494,130.2930199,24.892,57540.763,-47216.324,2,5030,23,29
529,33.310415,130.2930239,24.857,57540.777,-47215.304,2,5030,23,29
530,33.31041532,130.2930278,24.795,57540.871,-47214.289,2,5030,23,29
531,33.3104159,130.2930317,24.817,57541.044,-47213.284,2,5030,23,29
532,33.31041673,130.2930355,24.743,57541.295,-47212.296,2,5030,23,29
533,33.31041781,130.2930393,24.638,57541.623,-47211.331,2,5030,23,29
534,33.31041913,130.2930429,24.502,57542.025,-47210.394,2,5030,23,29
535,33.31042069,130.2930464,24.428,57542.5,-47209.491,2,5030,23,29
536,33.31042247,130.2930497,24.444,57543.044,-47208.629,2,5030,23,29
537,33.31042445,130.2930529,24.445,57543.653,-47207.812,2,5030,23,29
538,33.31042665,130.2930558,24.418,57544.325,-47207.045,2,5030,23,29
539,33.31042711,130.2930564,24.41,57544.465,-47206.901,2,5030,23,29
540,33.31047093,130.2929971,24.438,57558.04,-47222.139,2,5030,23,29
541,33.31046964,130.2929957,24.444,57557.644,-47222.489,2,5030,23,29
542,33.31046819,130.2929946,24.448,57557.199,-47222.776,2,5030,23,29
543,33.31046662,130.2929938,24.451,57556.717,-47222.992,2,5030,23,29
544,33.31046496,130.2929933,24.453,57556.207,-47223.133,2,5030,23,29
545,33.31046326,130.292993,24.455,57555.682,-47223.196,2,5030,23,29
546,33.31046154,130.2929931,24.456,57555.154,-47223.179,2,5030,23,29
547,33.31045986,130.2929935,24.457,57554.634,-47223.083,2,5030,23,29
548,33.31045824,130.2929942,24.457,57554.134,-47222.909,2,5030,23,29
549,33.31045672,130.2929951,24.457,57553.667,-47222.662,2,5030,23,29
550,33.31045535,130.2929964,24.456,57553.242,-47222.348,2,5030,23,29
551,33.31045495,130.2929968,24.456,57553.117,-47222.235,2,5030,23,29
552,33.31044226,130.2930113,24.454,57549.192,-47218.5,2,5030,23,29
553,33.31044103,130.293013,24.453,57548.811,-47218.082,2,5030,23,29
554,33.31044001,130.2930148,24.451,57548.493,-47217.615,2,5030,23,29
555,33.31043921,130.2930168,24.447,57548.243,-47217.108,2,5030,23,29
556,33.31043865,130.2930188,24.443,57548.068,-47216.57,2,5030,23,29
557,33.31043834,130.293021,24.442,57547.97,-47216.013,2,5030,23,29
558,33.31043829,130.2930232,24.44,57547.952,-47215.448,2,5030,23,29
559,33.3104385,130.2930254,24.436,57548.014,-47214.886,2,5030,23,29
560,33.31043896,130.2930275,24.432,57548.154,-47214.339,2,5030,23,29
561,33.31043913,130.293028,24.43,57548.204,-47214.196,2,5030,23,29
562,33.31062409,130.292819,24.643,57605.45,-47267.849,2,5030,23,29
563,33.31062537,130.2928177,24.643,57605.845,-47268.19,2,5030,23,29
564,33.31062579,130.2928171,24.643,57605.976,-47268.337,2,5030,23,29
565,33.31062639,130.292816,24.643,57606.163,-47268.641,2,5030,23,29
566,33.31062676,130.2928146,24.643,57606.277,-47268.978,2,5030,23,29
567,33.31062687,130.2928133,24.643,57606.314,-47269.333,2,5030,23,29
568,33.31062673,130.2928119,24.643,57606.271,-47269.687,2,5030,23,29
569,33.31062633,130.2928106,24.643,57606.151,-47270.022,2,5030,23,29
570,33.31062472,130.2928097,24.645,57605.656,-47270.258,2,5030,23,29
571,33.31062302,130.2928091,24.646,57605.133,-47270.419,2,5030,23,29
572,33.31062126,130.2928088,24.647,57604.592,-47270.502,2,5030,23,29
573,33.31061949,130.2928088,24.646,57604.045,-47270.505,2,5030,23,29
574,33.31061773,130.2928091,24.649,57603.503,-47270.429,2,5030,23,29
575,33.31061603,130.2928097,24.651,57602.978,-47270.274,2,5030,23,29
576,33.31061442,130.2928106,24.651,57602.481,-47270.045,2,5030,23,29
577,33.31061293,130.2928117,24.649,57602.022,-47269.746,2,5030,23,29
578,33.31061187,130.2928128,24.646,57601.694,-47269.464,2,5030,23,29
579,33.31059882,130.292828,24.606,57597.655,-47265.575,2,5030,23,29
580,33.31059765,130.2928296,24.607,57597.29,-47265.167,2,5030,23,29
581,33.31059667,130.2928314,24.606,57596.988,-47264.711,2,5030,23,29
582,33.31059592,130.2928333,24.605,57596.755,-47264.215,2,5030,23,29
583,33.31059542,130.2928353,24.604,57596.597,-47263.691,2,5030,23,29
584,33.31059517,130.2928374,24.603,57596.517,-47263.15,2,5030,23,29
585,33.31059518,130.2928395,24.602,57596.517,-47262.603,2,5030,23,29
586,33.31059544,130.2928416,24.6,57596.596,-47262.061,2,5030,23,29
587,33.31059596,130.2928437,24.598,57596.753,-47261.537,2,5030,23,29
588,33.31059672,130.2928456,24.595,57596.985,-47261.041,2,5030,23,29
589,33.31059771,130.2928473,24.593,57597.287,-47260.584,2,5030,23,29
590,33.31059863,130.2928486,24.591,57597.568,-47260.26,2,5030,23,29
591,33.31054811,130.2932109,23.897,57581.546,-47166.839,2,5030,23,29
592,33.31054878,130.2932104,23.893,57581.756,-47166.979,2,5030,23,29
593,33.31054929,130.2932096,23.888,57581.912,-47167.178,2,5030,23,29
594,33.31054956,130.2932087,23.888,57581.998,-47167.415,2,5030,23,29
595,33.31054959,130.2932077,23.892,57582.006,-47167.667,2,5030,23,29
596,33.31054935,130.2932068,23.896,57581.935,-47167.909,2,5030,23,29
597,33.31054886,130.2932059,23.902,57581.786,-47168.124,2,5030,23,29
598,33.31051459,130.2931642,24.065,57571.28,-47178.941,2,5030,23,29
599,33.31051372,130.2931634,24.07,57571.013,-47179.16,2,5030,23,29
600,33.31051271,130.2931628,24.073,57570.702,-47179.311,2,5030,23,29
601,33.31051161,130.2931625,24.075,57570.364,-47179.388,2,5030,23,29
602,33.31051049,130.2931625,24.077,57570.018,-47179.385,2,5030,23,29
603,33.3105094,130.2931629,24.077,57569.683,-47179.302,2,5030,23,29
604,33.3105084,130.2931635,24.075,57569.374,-47179.146,2,5030,23,29
605,33.3105077,130.2931641,24.073,57569.159,-47178.972,2,5030,23,29
606,33.3105034,130.2931692,24.056,57567.826,-47177.678,2,5030,23,29
607,33.31050196,130.2931711,24.05,57567.38,-47177.188,2,5030,23,29
608,33.31050072,130.2931732,24.042,57566.995,-47176.648,2,5030,23,29
609,33.3104997,130.2931755,24.033,57566.678,-47176.066,2,5030,23,29
610,33.31049891,130.2931778,24.024,57566.433,-47175.449,2,5030,23,29
611,33.31049838,130.2931803,24.017,57566.265,-47174.808,2,5030,23,29
612,33.31049809,130.2931829,24.01,57566.174,-47174.151,2,5030,23,29
613,33.31049807,130.2931855,24.002,57566.164,-47173.488,2,5030,23,29
614,33.3104983,130.293188,23.992,57566.233,-47172.829,2,5030,23,29
615,33.3104988,130.2931905,23.981,57566.381,-47172.183,2,5030,23,29
616,33.31049954,130.2931929,23.978,57566.606,-47171.559,2,5030,23,29
617,33.31050051,130.2931952,23.978,57566.904,-47170.967,2,5030,23,29
618,33.31050171,130.2931973,23.977,57567.271,-47170.415,2,5030,23,29
619,33.31050191,130.2931976,23.977,57567.332,-47170.336,2,5030,23,29
620,33.31050331,130.2931997,23.973,57567.759,-47169.792,2,5030,23,29
621,33.3105053,130.2932025,23.968,57568.369,-47169.08,2,5030,23,29
622,33.31050748,130.293205,23.961,57569.038,-47168.422,2,5030,23,29
623,33.31050983,130.2932073,23.955,57569.76,-47167.824,2,5030,23,29
624,33.31051234,130.2932094,23.948,57570.531,-47167.289,2,5030,23,29
625,33.31051499,130.2932112,23.94,57571.344,-47166.822,2,5030,23,29
626,33.31051776,130.2932127,23.934,57572.194,-47166.426,2,5030,23,29
627,33.31052062,130.2932139,23.926,57573.075,-47166.104,2,5030,23,29
628,33.31052356,130.2932149,23.917,57573.98,-47165.857,2,5030,23,29
629,33.31052656,130.2932155,23.916,57574.902,-47165.689,2,5030,23,29
630,33.31052959,130.2932158,23.914,57575.836,-47165.601,2,5030,23,29
631,33.31053264,130.2932159,23.91,57576.774,-47165.591,2,5030,23,29
632,33.31053567,130.2932156,23.911,57577.709,-47165.662,2,5030,23,29
633,33.31053867,130.293215,23.915,57578.635,-47165.813,2,5030,23,29
634,33.31054162,130.2932141,23.916,57579.544,-47166.041,2,5030,23,29
635,33.31054449,130.2932129,23.91,57580.431,-47166.347,2,5030,23,29
636,33.31054634,130.2932119,23.904,57581.001,-47166.589,2,5030,23,29
637,33.3105643,130.2930243,24.241,57586.771,-47214.972,2,5030,23,29
638,33.31056457,130.2930253,24.238,57586.854,-47214.703,2,5030,23,29
639,33.31056508,130.2930263,24.234,57587.009,-47214.467,2,5030,23,29
640,33.31056578,130.293027,24.231,57587.223,-47214.284,2,5030,23,29
641,33.31056662,130.2930274,24.228,57587.481,-47214.168,2,5030,23,29
642,33.31056752,130.2930276,24.226,57587.76,-47214.128,2,5030,23,29
643,33.31056843,130.2930274,24.228,57588.039,-47214.169,2,5030,23,29
644,33.31056926,130.2930269,24.231,57588.296,-47214.285,2,5030,23,29
645,33.31056977,130.2930264,24.231,57588.454,-47214.41,2,5030,23,29
646,33.31057424,130.2930209,24.23,57589.838,-47215.839,2,5030,23,29
647,33.3105757,130.2930188,24.232,57590.291,-47216.363,2,5030,23,29
648,33.31057696,130.2930166,24.236,57590.68,-47216.936,2,5030,23,29
649,33.31057799,130.2930142,24.245,57591,-47217.55,2,5030,23,29
650,33.31057878,130.2930117,24.254,57591.247,-47218.197,2,5030,23,29
651,33.31057932,130.2930091,24.262,57591.418,-47218.868,2,5030,23,29
652,33.31057961,130.2930065,24.27,57591.511,-47219.554,2,5030,23,29
653,33.31057964,130.2930038,24.278,57591.524,-47220.247,2,5030,23,29
654,33.31057942,130.2930011,24.285,57591.457,-47220.936,2,5030,23,29
655,33.31057893,130.2929985,24.292,57591.312,-47221.613,2,5030,23,29
656,33.3105782,130.2929959,24.298,57591.089,-47222.269,2,5030,23,29
657,33.31057723,130.2929935,24.303,57590.792,-47222.895,2,5030,23,29
658,33.31057603,130.2929913,24.31,57590.425,-47223.482,2,5030,23,29
659,33.31057461,130.2929892,24.315,57589.992,-47224.023,2,5030,23,29
